# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	k_solver      	k_initial     	k_final       	k_iters       	k_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   	omega_solver  	omega_initial 	omega_final   	omega_iters   	omega_converged
577           	smoothSolver	3.720810e-03	2.603880e-04	2	1.955730e-02	1.406240e-03	2	false	smoothSolver	2.031890e-03	2.219200e-05	2	true	GAMG	4.425440e-02	4.372910e-04	6	true	smoothSolver	8.555240e-04	6.794960e-05	1	true
578           	smoothSolver	3.701960e-03	2.592570e-04	2	1.947200e-02	1.399790e-03	2	false	smoothSolver	2.025220e-03	2.212830e-05	2	true	GAMG	4.381390e-02	4.356830e-04	6	true	smoothSolver	8.515210e-04	6.766240e-05	1	true
579           	smoothSolver	3.684860e-03	2.582840e-04	2	1.938330e-02	1.392960e-03	2	false	smoothSolver	2.018680e-03	2.206620e-05	2	true	GAMG	4.342180e-02	4.272200e-04	6	true	smoothSolver	8.477950e-04	6.738900e-05	1	true
580           	smoothSolver	3.669060e-03	2.573570e-04	2	1.928830e-02	1.385990e-03	2	false	smoothSolver	2.013000e-03	2.200520e-05	2	true	GAMG	4.315280e-02	4.210080e-04	6	true	smoothSolver	8.467860e-04	6.715370e-05	1	true
581           	smoothSolver	3.653810e-03	2.564780e-04	2	1.919240e-02	1.379120e-03	2	false	smoothSolver	2.005740e-03	2.194070e-05	2	true	GAMG	4.256930e-02	2.857100e-04	7	true	smoothSolver	8.414040e-04	6.687650e-05	1	true
582           	smoothSolver	3.639510e-03	2.556850e-04	2	1.909660e-02	1.372030e-03	2	false	smoothSolver	1.998960e-03	2.187520e-05	2	true	GAMG	4.212420e-02	2.836280e-04	7	true	smoothSolver	8.380300e-04	6.660910e-05	1	true
583           	smoothSolver	3.626240e-03	2.549610e-04	2	1.899440e-02	1.364810e-03	2	false	smoothSolver	1.992350e-03	2.181460e-05	2	true	GAMG	4.189150e-02	4.070070e-04	6	true	smoothSolver	8.348540e-04	6.636730e-05	1	true
584           	smoothSolver	3.614480e-03	2.543040e-04	2	1.889220e-02	1.357910e-03	2	false	smoothSolver	1.985880e-03	2.175060e-05	2	true	GAMG	4.163610e-02	3.847000e-04	6	true	smoothSolver	8.317520e-04	6.614770e-05	1	true
585           	smoothSolver	3.603780e-03	2.537500e-04	2	1.879220e-02	1.351020e-03	2	false	smoothSolver	1.979330e-03	2.168720e-05	2	true	GAMG	4.146120e-02	3.894360e-04	6	true	smoothSolver	8.293210e-04	6.592650e-05	1	true
586           	smoothSolver	3.594640e-03	2.532250e-04	2	1.869130e-02	1.343880e-03	2	false	smoothSolver	1.973750e-03	2.162120e-05	2	true	GAMG	4.137900e-02	2.586020e-04	7	true	smoothSolver	8.292790e-04	6.574050e-05	1	true
587           	smoothSolver	3.585300e-03	2.526870e-04	2	1.858740e-02	1.337380e-03	2	false	smoothSolver	1.966390e-03	2.155950e-05	2	true	GAMG	4.082370e-02	2.102180e-04	7	true	smoothSolver	8.246900e-04	6.550990e-05	1	true
588           	smoothSolver	3.576790e-03	2.522640e-04	2	1.848820e-02	1.330770e-03	2	false	smoothSolver	1.959800e-03	2.149540e-05	2	true	GAMG	4.037250e-02	1.965530e-04	7	true	smoothSolver	8.216410e-04	6.529950e-05	1	true
589           	smoothSolver	3.569520e-03	2.518720e-04	2	1.839000e-02	1.324540e-03	2	false	smoothSolver	1.953350e-03	2.143050e-05	2	true	GAMG	4.014460e-02	1.952260e-04	7	true	smoothSolver	8.194110e-04	6.508850e-05	1	true
590           	smoothSolver	3.562930e-03	2.514650e-04	2	1.829820e-02	1.318700e-03	2	false	smoothSolver	1.946880e-03	2.136800e-05	2	true	GAMG	3.990490e-02	1.986150e-04	7	true	smoothSolver	8.167930e-04	6.489640e-05	1	true
591           	smoothSolver	3.556750e-03	2.510740e-04	2	1.820470e-02	1.313200e-03	2	false	smoothSolver	1.940520e-03	2.130340e-05	2	true	GAMG	3.962190e-02	2.048830e-04	7	true	smoothSolver	8.144990e-04	6.470490e-05	1	true
592           	smoothSolver	3.551630e-03	2.507130e-04	2	1.812310e-02	1.308210e-03	2	false	smoothSolver	1.934950e-03	2.124020e-05	2	true	GAMG	3.946860e-02	3.908630e-04	6	true	smoothSolver	8.142980e-04	6.454130e-05	1	true
593           	smoothSolver	3.545810e-03	2.502880e-04	2	1.804730e-02	1.303350e-03	2	false	smoothSolver	1.927840e-03	2.117520e-05	2	true	GAMG	3.905330e-02	2.532180e-04	7	true	smoothSolver	8.103120e-04	6.433210e-05	1	true
594           	smoothSolver	3.539930e-03	2.498290e-04	2	1.796880e-02	1.299070e-03	2	false	smoothSolver	1.921400e-03	2.111350e-05	2	true	GAMG	3.875200e-02	2.845910e-04	7	true	smoothSolver	8.078450e-04	6.415300e-05	1	true
595           	smoothSolver	3.533980e-03	2.493830e-04	2	1.790410e-02	1.295180e-03	2	false	smoothSolver	1.915060e-03	2.105070e-05	2	true	GAMG	3.865090e-02	3.659070e-04	6	true	smoothSolver	8.054240e-04	6.395470e-05	1	true
596           	smoothSolver	3.527550e-03	2.489140e-04	2	1.784230e-02	1.291410e-03	2	false	smoothSolver	1.908930e-03	2.098760e-05	2	true	GAMG	3.846600e-02	3.466850e-04	6	true	smoothSolver	8.030590e-04	6.378290e-05	1	true
597           	smoothSolver	3.520680e-03	2.484150e-04	2	1.778510e-02	1.288120e-03	2	false	smoothSolver	1.902660e-03	2.092410e-05	2	true	GAMG	3.825550e-02	3.525290e-04	6	true	smoothSolver	8.009470e-04	6.360430e-05	1	true
598           	smoothSolver	3.514760e-03	2.479250e-04	2	1.773370e-02	1.285120e-03	2	false	smoothSolver	1.897470e-03	2.086320e-05	2	true	GAMG	3.817920e-02	2.687290e-04	7	true	smoothSolver	8.015130e-04	6.347570e-05	1	true
599           	smoothSolver	3.507530e-03	2.473820e-04	2	1.768390e-02	1.282230e-03	2	false	smoothSolver	1.890650e-03	2.080010e-05	2	true	GAMG	3.774910e-02	2.545410e-04	7	true	smoothSolver	7.974240e-04	6.326910e-05	1	true
600           	smoothSolver	3.499460e-03	2.468300e-04	2	1.763870e-02	1.279390e-03	2	false	smoothSolver	1.884370e-03	2.073830e-05	2	true	GAMG	3.733490e-02	2.424120e-04	7	true	smoothSolver	7.951070e-04	6.309540e-05	1	true
601           	smoothSolver	3.491720e-03	2.462720e-04	2	1.759590e-02	1.277040e-03	2	false	smoothSolver	1.878320e-03	2.067560e-05	2	true	GAMG	3.710130e-02	3.668190e-04	6	true	smoothSolver	7.928090e-04	6.290780e-05	1	true
602           	smoothSolver	3.483480e-03	2.457530e-04	2	1.755750e-02	1.274690e-03	2	false	smoothSolver	1.872260e-03	2.061380e-05	2	true	GAMG	3.690760e-02	2.282300e-04	7	true	smoothSolver	7.907490e-04	6.275570e-05	1	true
603           	smoothSolver	3.475600e-03	2.451560e-04	2	1.752040e-02	1.272620e-03	2	false	smoothSolver	1.866220e-03	2.055280e-05	2	true	GAMG	3.659620e-02	2.424480e-04	7	true	smoothSolver	7.888360e-04	6.258760e-05	1	true
604           	smoothSolver	3.468030e-03	2.445880e-04	2	1.749230e-02	1.270560e-03	2	false	smoothSolver	1.861240e-03	2.048970e-05	2	true	GAMG	3.646090e-02	2.428130e-04	7	true	smoothSolver	7.892890e-04	6.245430e-05	1	true
605           	smoothSolver	3.459340e-03	2.439880e-04	2	1.745710e-02	1.268790e-03	2	false	smoothSolver	1.854490e-03	2.042710e-05	2	true	GAMG	3.597140e-02	2.309440e-04	7	true	smoothSolver	7.852050e-04	6.224850e-05	1	true
606           	smoothSolver	3.449970e-03	2.434050e-04	2	1.742870e-02	1.266940e-03	2	false	smoothSolver	1.848380e-03	2.036470e-05	2	true	GAMG	3.551540e-02	2.209570e-04	7	true	smoothSolver	7.828180e-04	6.208590e-05	1	true
607           	smoothSolver	3.441440e-03	2.428030e-04	2	1.740030e-02	1.265050e-03	2	false	smoothSolver	1.842300e-03	2.030340e-05	2	true	GAMG	3.526250e-02	2.032660e-04	7	true	smoothSolver	7.809350e-04	6.191580e-05	1	true
608           	smoothSolver	3.432690e-03	2.421740e-04	2	1.737400e-02	1.263370e-03	2	false	smoothSolver	1.836480e-03	2.024050e-05	2	true	GAMG	3.507160e-02	1.956490e-04	7	true	smoothSolver	7.787410e-04	6.175010e-05	1	true
609           	smoothSolver	3.423360e-03	2.415540e-04	2	1.734890e-02	1.261650e-03	2	false	smoothSolver	1.830590e-03	2.017940e-05	2	true	GAMG	3.485170e-02	2.044800e-04	7	true	smoothSolver	7.766860e-04	6.157280e-05	1	true
610           	smoothSolver	3.414940e-03	2.409500e-04	2	1.732190e-02	1.259630e-03	2	false	smoothSolver	1.825600e-03	2.011800e-05	2	true	GAMG	3.470880e-02	2.214410e-04	7	true	smoothSolver	7.770100e-04	6.144690e-05	1	true
611           	smoothSolver	3.405510e-03	2.403080e-04	2	1.729490e-02	1.257590e-03	2	false	smoothSolver	1.819050e-03	2.005490e-05	2	true	GAMG	3.425090e-02	2.312310e-04	7	true	smoothSolver	7.731560e-04	6.124650e-05	1	true
612           	smoothSolver	3.395790e-03	2.396660e-04	2	1.726840e-02	1.255730e-03	2	false	smoothSolver	1.813050e-03	1.999160e-05	2	true	GAMG	3.384940e-02	2.318150e-04	7	true	smoothSolver	7.711110e-04	6.109570e-05	1	true
613           	smoothSolver	3.386540e-03	2.390330e-04	2	1.724210e-02	1.253620e-03	2	false	smoothSolver	1.807210e-03	1.993040e-05	2	true	GAMG	3.370880e-02	2.221790e-04	7	true	smoothSolver	7.688800e-04	6.090780e-05	1	true
614           	smoothSolver	3.377030e-03	2.384000e-04	2	1.720920e-02	1.251630e-03	2	false	smoothSolver	1.801400e-03	1.987030e-05	2	true	GAMG	3.350250e-02	2.316870e-04	7	true	smoothSolver	7.668450e-04	6.076070e-05	1	true
615           	smoothSolver	3.367370e-03	2.377720e-04	2	1.718160e-02	1.249260e-03	2	false	smoothSolver	1.795630e-03	1.980850e-05	2	true	GAMG	3.327520e-02	2.696840e-04	7	true	smoothSolver	7.647750e-04	6.058010e-05	1	true
616           	smoothSolver	3.358810e-03	2.371520e-04	2	1.715210e-02	1.247110e-03	2	false	smoothSolver	1.790820e-03	1.974630e-05	2	true	GAMG	3.318870e-02	3.084440e-04	6	true	smoothSolver	7.655340e-04	6.046270e-05	1	true
617           	smoothSolver	3.349620e-03	2.365270e-04	2	1.712140e-02	1.245050e-03	2	false	smoothSolver	1.784370e-03	1.968490e-05	2	true	GAMG	3.280530e-02	2.882560e-04	6	true	smoothSolver	7.614800e-04	6.026860e-05	1	true
618           	smoothSolver	3.340150e-03	2.359160e-04	2	1.708890e-02	1.242730e-03	2	false	smoothSolver	1.778530e-03	1.962370e-05	2	true	GAMG	3.251880e-02	2.959880e-04	6	true	smoothSolver	7.595810e-04	6.011280e-05	1	true
619           	smoothSolver	3.330900e-03	2.353120e-04	2	1.705430e-02	1.240420e-03	2	false	smoothSolver	1.772850e-03	1.956290e-05	2	true	GAMG	3.233720e-02	3.118050e-04	6	true	smoothSolver	7.574540e-04	5.993970e-05	1	true
620           	smoothSolver	3.321800e-03	2.347270e-04	2	1.702140e-02	1.237950e-03	2	false	smoothSolver	1.767220e-03	1.950310e-05	2	true	GAMG	3.213870e-02	3.017810e-04	7	true	smoothSolver	7.557220e-04	5.978230e-05	1	true
621           	smoothSolver	3.312970e-03	2.341330e-04	2	1.698430e-02	1.235370e-03	2	false	smoothSolver	1.761660e-03	1.944280e-05	2	true	GAMG	3.197070e-02	3.171480e-04	6	true	smoothSolver	7.535600e-04	5.961730e-05	1	true
622           	smoothSolver	3.305220e-03	2.335660e-04	2	1.695160e-02	1.232880e-03	2	false	smoothSolver	1.757080e-03	1.938390e-05	2	true	GAMG	3.191450e-02	2.318050e-04	7	true	smoothSolver	7.543870e-04	5.949560e-05	1	true
623           	smoothSolver	3.296580e-03	2.329860e-04	2	1.691100e-02	1.230320e-03	2	false	smoothSolver	1.750930e-03	1.932360e-05	2	true	GAMG	3.154800e-02	2.119080e-04	7	true	smoothSolver	7.504470e-04	5.931720e-05	1	true
624           	smoothSolver	3.287840e-03	2.324360e-04	2	1.687390e-02	1.227570e-03	2	false	smoothSolver	1.745370e-03	1.926360e-05	2	true	GAMG	3.126070e-02	2.136080e-04	7	true	smoothSolver	7.484510e-04	5.913560e-05	1	true
625           	smoothSolver	3.279760e-03	2.319130e-04	2	1.683440e-02	1.225120e-03	2	false	smoothSolver	1.739910e-03	1.920560e-05	2	true	GAMG	3.117930e-02	2.076060e-04	7	true	smoothSolver	7.462480e-04	5.898270e-05	1	true
626           	smoothSolver	3.272240e-03	2.314020e-04	2	1.679680e-02	1.222360e-03	2	false	smoothSolver	1.734580e-03	1.914720e-05	2	true	GAMG	3.113430e-02	2.098180e-04	7	true	smoothSolver	7.443950e-04	5.880470e-05	1	true
627           	smoothSolver	3.264590e-03	2.309010e-04	2	1.675730e-02	1.219870e-03	2	false	smoothSolver	1.729320e-03	1.909020e-05	2	true	GAMG	3.108960e-02	2.043280e-04	7	true	smoothSolver	7.424210e-04	5.865930e-05	1	true
628           	smoothSolver	3.257870e-03	2.304100e-04	2	1.672330e-02	1.217190e-03	2	false	smoothSolver	1.724910e-03	1.903140e-05	2	true	GAMG	3.107860e-02	2.064910e-04	7	true	smoothSolver	7.430130e-04	5.852820e-05	1	true
629           	smoothSolver	3.250580e-03	2.299090e-04	2	1.668200e-02	1.214780e-03	2	false	smoothSolver	1.718960e-03	1.897400e-05	2	true	GAMG	3.077710e-02	2.089460e-04	7	true	smoothSolver	7.391140e-04	5.834970e-05	1	true
630           	smoothSolver	3.243240e-03	2.294260e-04	2	1.664450e-02	1.212130e-03	2	false	smoothSolver	1.713810e-03	1.891780e-05	2	true	GAMG	3.057400e-02	2.360970e-04	7	true	smoothSolver	7.370410e-04	5.818330e-05	1	true
631           	smoothSolver	3.236510e-03	2.289430e-04	2	1.660370e-02	1.209500e-03	2	false	smoothSolver	1.708720e-03	1.886010e-05	2	true	GAMG	3.052640e-02	2.621430e-04	7	true	smoothSolver	7.350040e-04	5.801760e-05	1	true
632           	smoothSolver	3.229500e-03	2.284590e-04	2	1.656730e-02	1.206920e-03	2	false	smoothSolver	1.703600e-03	1.880430e-05	2	true	GAMG	3.048510e-02	2.626460e-04	7	true	smoothSolver	7.330650e-04	5.786580e-05	1	true
633           	smoothSolver	3.222720e-03	2.279750e-04	2	1.653080e-02	1.204310e-03	2	false	smoothSolver	1.698530e-03	1.874940e-05	2	true	GAMG	3.037000e-02	2.562060e-04	7	true	smoothSolver	7.312230e-04	5.770520e-05	1	true
634           	smoothSolver	3.216810e-03	2.274780e-04	2	1.649310e-02	1.201850e-03	2	false	smoothSolver	1.694550e-03	1.869470e-05	2	true	GAMG	3.039650e-02	2.579830e-04	7	true	smoothSolver	7.316260e-04	5.758890e-05	1	true
635           	smoothSolver	3.210290e-03	2.269630e-04	2	1.645720e-02	1.199350e-03	2	false	smoothSolver	1.688970e-03	1.864000e-05	2	true	GAMG	3.008460e-02	2.706290e-04	7	true	smoothSolver	7.279290e-04	5.740560e-05	1	true
636           	smoothSolver	3.203030e-03	2.264310e-04	2	1.641980e-02	1.196950e-03	2	false	smoothSolver	1.684060e-03	1.858470e-05	2	true	GAMG	2.985910e-02	2.894890e-04	7	true	smoothSolver	7.257690e-04	5.724700e-05	1	true
637           	smoothSolver	3.195730e-03	2.259000e-04	2	1.638690e-02	1.194620e-03	2	false	smoothSolver	1.679190e-03	1.853130e-05	2	true	GAMG	2.978880e-02	2.917560e-04	6	true	smoothSolver	7.238950e-04	5.708820e-05	1	true
638           	smoothSolver	3.188710e-03	2.253650e-04	2	1.635510e-02	1.192430e-03	2	false	smoothSolver	1.674490e-03	1.847890e-05	2	true	GAMG	2.974700e-02	2.739720e-04	7	true	smoothSolver	7.219200e-04	5.693360e-05	1	true
639           	smoothSolver	3.181310e-03	2.247990e-04	2	1.632410e-02	1.190230e-03	2	false	smoothSolver	1.669860e-03	1.842580e-05	2	true	GAMG	2.966600e-02	2.386060e-04	7	true	smoothSolver	7.201180e-04	5.678490e-05	1	true
640           	smoothSolver	3.174680e-03	2.242230e-04	2	1.629420e-02	1.188220e-03	2	false	smoothSolver	1.666080e-03	1.837290e-05	2	true	GAMG	2.963300e-02	1.837250e-04	7	true	smoothSolver	7.207000e-04	5.666130e-05	1	true
641           	smoothSolver	3.166680e-03	2.236250e-04	2	1.626790e-02	1.186190e-03	2	false	smoothSolver	1.660830e-03	1.832120e-05	2	true	GAMG	2.930600e-02	1.572730e-04	7	true	smoothSolver	7.169220e-04	5.649220e-05	1	true
642           	smoothSolver	3.158350e-03	2.230130e-04	2	1.623740e-02	1.184420e-03	2	false	smoothSolver	1.656220e-03	1.827060e-05	2	true	GAMG	2.902280e-02	1.578640e-04	7	true	smoothSolver	7.151330e-04	5.633550e-05	1	true
643           	smoothSolver	3.150400e-03	2.224150e-04	2	1.621580e-02	1.182550e-03	2	false	smoothSolver	1.651730e-03	1.821890e-05	2	true	GAMG	2.892460e-02	1.646180e-04	7	true	smoothSolver	7.130220e-04	5.617680e-05	1	true
644           	smoothSolver	3.142320e-03	2.217940e-04	2	1.618820e-02	1.180930e-03	2	false	smoothSolver	1.647210e-03	1.816780e-05	2	true	GAMG	2.883690e-02	1.741380e-04	7	true	smoothSolver	7.113780e-04	5.602480e-05	1	true
645           	smoothSolver	3.133520e-03	2.211600e-04	2	1.616810e-02	1.179300e-03	2	false	smoothSolver	1.642800e-03	1.811830e-05	2	true	GAMG	2.874910e-02	1.846210e-04	7	true	smoothSolver	7.093910e-04	5.587090e-05	1	true
646           	smoothSolver	3.125480e-03	2.205200e-04	2	1.614640e-02	1.177690e-03	2	false	smoothSolver	1.639390e-03	1.806910e-05	2	true	GAMG	2.872570e-02	1.974850e-04	7	true	smoothSolver	7.102110e-04	5.575460e-05	1	true
647           	smoothSolver	3.116790e-03	2.198570e-04	2	1.612760e-02	1.176110e-03	2	false	smoothSolver	1.634300e-03	1.801930e-05	2	true	GAMG	2.840720e-02	1.957620e-04	7	true	smoothSolver	7.064500e-04	5.557780e-05	1	true
648           	smoothSolver	3.107420e-03	2.191960e-04	2	1.610500e-02	1.174490e-03	2	false	smoothSolver	1.629910e-03	1.796880e-05	2	true	GAMG	2.814600e-02	1.980900e-04	7	true	smoothSolver	7.043650e-04	5.541090e-05	1	true
649           	smoothSolver	3.098200e-03	2.185290e-04	2	1.608580e-02	1.172650e-03	2	false	smoothSolver	1.625590e-03	1.792000e-05	2	true	GAMG	2.806000e-02	1.999930e-04	7	true	smoothSolver	7.024750e-04	5.525940e-05	1	true
650           	smoothSolver	3.088930e-03	2.178580e-04	2	1.606090e-02	1.170730e-03	2	false	smoothSolver	1.621350e-03	1.787180e-05	2	true	GAMG	2.799500e-02	1.983610e-04	7	true	smoothSolver	7.002970e-04	5.509000e-05	1	true
651           	smoothSolver	3.079680e-03	2.172020e-04	2	1.604110e-02	1.168580e-03	2	false	smoothSolver	1.616990e-03	1.782340e-05	2	true	GAMG	2.788800e-02	2.704700e-04	6	true	smoothSolver	6.986180e-04	5.494540e-05	1	true
652           	smoothSolver	3.071040e-03	2.165560e-04	2	1.601450e-02	1.166310e-03	2	false	smoothSolver	1.613570e-03	1.777540e-05	2	true	GAMG	2.788770e-02	2.089950e-04	7	true	smoothSolver	6.990040e-04	5.481250e-05	1	true
653           	smoothSolver	3.061680e-03	2.158780e-04	2	1.598880e-02	1.163800e-03	2	false	smoothSolver	1.608760e-03	1.772580e-05	2	true	GAMG	2.756940e-02	2.047330e-04	7	true	smoothSolver	6.951670e-04	5.463000e-05	1	true
654           	smoothSolver	3.051650e-03	2.152030e-04	2	1.595540e-02	1.161190e-03	2	false	smoothSolver	1.604440e-03	1.767700e-05	2	true	GAMG	2.730720e-02	2.029470e-04	7	true	smoothSolver	6.929630e-04	5.446220e-05	1	true
655           	smoothSolver	3.042240e-03	2.145560e-04	2	1.592270e-02	1.158530e-03	2	false	smoothSolver	1.600170e-03	1.762940e-05	2	true	GAMG	2.719640e-02	1.923860e-04	7	true	smoothSolver	6.907840e-04	5.428960e-05	1	true
656           	smoothSolver	3.032910e-03	2.138940e-04	2	1.588690e-02	1.155610e-03	2	false	smoothSolver	1.595810e-03	1.758220e-05	2	true	GAMG	2.710200e-02	1.686390e-04	7	true	smoothSolver	6.887340e-04	5.414240e-05	1	true
657           	smoothSolver	3.023540e-03	2.132580e-04	2	1.585100e-02	1.152670e-03	2	false	smoothSolver	1.591710e-03	1.753420e-05	2	true	GAMG	2.697080e-02	1.455450e-04	7	true	smoothSolver	6.864850e-04	5.396730e-05	1	true
658           	smoothSolver	3.014670e-03	2.126050e-04	2	1.581290e-02	1.149690e-03	2	false	smoothSolver	1.588350e-03	1.748630e-05	2	true	GAMG	2.697660e-02	1.472690e-04	7	true	smoothSolver	6.869800e-04	5.384250e-05	1	true
659           	smoothSolver	3.005420e-03	2.119680e-04	2	1.577150e-02	1.146640e-03	2	false	smoothSolver	1.583430e-03	1.743670e-05	2	true	GAMG	2.664520e-02	1.499150e-04	7	true	smoothSolver	6.828150e-04	5.364730e-05	1	true
660           	smoothSolver	2.995910e-03	2.113240e-04	2	1.573090e-02	1.143580e-03	2	false	smoothSolver	1.579100e-03	1.739140e-05	2	true	GAMG	2.640950e-02	1.600250e-04	7	true	smoothSolver	6.805270e-04	5.347350e-05	1	true
661           	smoothSolver	2.986750e-03	2.106930e-04	2	1.568730e-02	1.140510e-03	2	false	smoothSolver	1.574960e-03	1.734410e-05	2	true	GAMG	2.631920e-02	1.749490e-04	7	true	smoothSolver	6.781130e-04	5.330040e-05	1	true
662           	smoothSolver	2.977400e-03	2.100490e-04	2	1.564760e-02	1.137470e-03	2	false	smoothSolver	1.570730e-03	1.729520e-05	2	true	GAMG	2.628670e-02	1.920080e-04	7	true	smoothSolver	6.758860e-04	5.312760e-05	1	true
663           	smoothSolver	2.968400e-03	2.094210e-04	2	1.560430e-02	1.134600e-03	2	false	smoothSolver	1.566420e-03	1.724770e-05	2	true	GAMG	2.620210e-02	2.557900e-04	6	true	smoothSolver	6.735000e-04	5.296100e-05	1	true
664           	smoothSolver	2.960040e-03	2.087960e-04	2	1.556890e-02	1.131660e-03	2	false	smoothSolver	1.563120e-03	1.720180e-05	2	true	GAMG	2.625210e-02	2.534380e-04	6	true	smoothSolver	6.737840e-04	5.282290e-05	1	true
665           	smoothSolver	2.951080e-03	2.081620e-04	2	1.552430e-02	1.129000e-03	2	false	smoothSolver	1.558270e-03	1.715520e-05	2	true	GAMG	2.596750e-02	2.573530e-04	6	true	smoothSolver	6.694270e-04	5.261290e-05	1	true
666           	smoothSolver	2.941620e-03	2.075140e-04	2	1.548950e-02	1.126380e-03	2	false	smoothSolver	1.554010e-03	1.710720e-05	2	true	GAMG	2.575400e-02	1.889350e-04	7	true	smoothSolver	6.670410e-04	5.244000e-05	1	true
667           	smoothSolver	2.932460e-03	2.068610e-04	2	1.544870e-02	1.123890e-03	2	false	smoothSolver	1.549640e-03	1.706020e-05	2	true	GAMG	2.569310e-02	1.769670e-04	7	true	smoothSolver	6.644510e-04	5.225460e-05	1	true
668           	smoothSolver	2.923390e-03	2.062080e-04	2	1.541620e-02	1.121540e-03	2	false	smoothSolver	1.545530e-03	1.701440e-05	2	true	GAMG	2.561520e-02	1.654420e-04	7	true	smoothSolver	6.618900e-04	5.207910e-05	1	true
669           	smoothSolver	2.914010e-03	2.055410e-04	2	1.537980e-02	1.119190e-03	2	false	smoothSolver	1.541410e-03	1.696800e-05	2	true	GAMG	2.553720e-02	1.514940e-04	7	true	smoothSolver	6.596420e-04	5.190670e-05	1	true
670           	smoothSolver	2.905310e-03	2.048790e-04	2	1.534940e-02	1.117080e-03	2	false	smoothSolver	1.537900e-03	1.692160e-05	2	true	GAMG	2.557250e-02	1.395940e-04	7	true	smoothSolver	6.595180e-04	5.174960e-05	1	true
671           	smoothSolver	2.895860e-03	2.041710e-04	2	1.531740e-02	1.114970e-03	2	false	smoothSolver	1.533120e-03	1.687490e-05	2	true	GAMG	2.527640e-02	1.253560e-04	7	true	smoothSolver	6.551960e-04	5.154920e-05	1	true
672           	smoothSolver	2.885740e-03	2.034610e-04	2	1.528610e-02	1.112890e-03	2	false	smoothSolver	1.528890e-03	1.682960e-05	2	true	GAMG	2.505830e-02	1.226850e-04	7	true	smoothSolver	6.524540e-04	5.135920e-05	1	true
673           	smoothSolver	2.875710e-03	2.027360e-04	2	1.525820e-02	1.110960e-03	2	false	smoothSolver	1.524800e-03	1.678310e-05	2	true	GAMG	2.496950e-02	1.288360e-04	7	true	smoothSolver	6.498100e-04	5.117220e-05	1	true
